iter	RMSE
487	10342.85267
488	10341.71056
489	10340.47372
490	10339.44515
491	10337.86292
492	10336.25691
493	10334.58143
494	10330.32187
495	10329.11671
496	10326.9131
497	10325.6948
498	10324.34608
499	10322.8024
500	10321.50155
501	10319.51262
502	10318.50383
503	10316.8845
504	10315.90852
505	10314.03742
506	10311.44036
507	10309.83251
508	10307.90658
509	10306.24599
510	10304.8763
511	10302.40828
512	10300.39219
513	10298.85587
514	10297.02946
515	10295.4209
516	10293.19039
517	10292.0567
518	10290.18483
519	10288.72794
520	10287.73141
521	10286.07166
522	10284.6979
523	10283.09517
524	10282.03515
525	10279.72539
526	10277.95134
527	10276.73585
528	10274.53669
529	10272.06697
530	10270.74829
531	10269.53631
532	10267.22797
533	10266.22691
534	10265.02035
535	10263.42445
536	10262.27868
537	10260.68885
538	10259.40958
539	10257.32847
540	10256.15962
541	10254.99201
542	10253.03202
543	10251.81636
544	10250.69562
545	10249.43197
546	10248.49747
547	10246.58492
548	10245.40455
549	10244.13207
550	10241.94581
551	10240.82883
552	10239.89751
553	10238.15808
554	10237.10991
555	10236.45638
556	10235.20073
557	10233.95424
558	10231.58565
559	10230.41806
560	10229.18702
561	10228.06371
562	10226.51251
563	10225.47138
564	10223.31162
565	10222.15769
566	10220.97392
567	10219.32934
568	10217.13159
569	10216.16587
570	10214.36807
571	10213.02432
572	10210.61263
573	10209.74265
574	10207.33336
575	10206.11867
576	10204.44576
577	10201.18677
578	10199.77141
579	10198.2974
580	10197.1228
581	10195.99756
582	10194.54866
583	10193.53642
584	10192.31509
585	10191.09424
586	10189.78459
587	10188.74263
588	10187.7663
589	10186.48309
590	10185.51801
591	10184.00012
592	10182.51732
593	10180.86941
594	10179.54537
595	10178.35688
596	10176.54614
597	10175.57222
598	10174.60093
599	10173.42435
600	10172.55118
601	10171.41669
602	10170.53697
603	10169.49087
604	10167.46112
605	10166.22918
606	10165.08054
607	10163.52556
608	10162.39713
609	10161.02668
610	10159.84825
611	10158.85317
612	10157.77025
613	10155.46342
614	10154.40007
615	10153.38213
616	10151.5423
617	10150.46316
618	10149.28584
619	10147.52524
620	10146.5983
621	10144.4252
622	10143.59948
623	10142.37495
624	10140.95313
625	10140.0099
626	10139.09427
627	10138.11671
628	10136.55423
629	10135.01651
630	10133.70471
631	10133.12568
632	10132.24457
633	10131.46729
634	10130.36577
635	10129.51548
636	10127.84006
637	10126.69545
638	10125.31275
639	10123.30478
640	10121.5477
641	10120.58302
642	10119.23097
643	10117.86937
644	10117.05345
645	10115.24529
646	10113.44076
647	10112.47933
648	10111.57287
649	10109.0548
650	10107.97287
651	10106.62
652	10105.64275
653	10104.60237
654	10103.77152
655	10102.69193
656	10101.41371
657	10100.12885
658	10098.90559
659	10097.07986
660	10095.73084
661	10094.28626
662	10092.998
663	10091.74857
664	10090.95181
665	10089.77119
666	10088.29117
667	10084.18778
668	10083.08795
669	10081.96943
670	10080.81401
671	10080.0004
672	10077.66013
673	10076.50915
674	10075.49596
675	10074.36818
676	10072.91495
677	10072.26452
678	10070.6056
679	10069.69047
680	10068.82796
681	10067.43856
682	10066.43143
683	10065.4081
684	10064.53148
685	10063.74937
686	10063.21734
687	10061.89965
688	10060.11606
689	10058.78907
690	10057.99261
691	10057.01968
692	10052.77568
693	10051.82384
694	10050.65564
695	10049.68429
696	10047.29894
697	10046.29034
698	10045.04507
699	10043.96787
700	10042.76674
701	10041.18616
702	10040.30018
703	10039.4238
704	10038.56779
705	10037.68368
706	10036.36495
707	10034.83113
708	10033.45845
709	10032.23399
710	10031.29397
711	10030.22971
712	10029.39706
713	10027.75976
714	10026.4731
715	10025.54629
716	10024.6028
717	10023.39541
718	10022.63609
719	10021.78802
720	10020.98091
721	10018.9359
722	10017.6054
723	10016.50652
724	10015.62181
725	10014.48764
726	10012.79194
727	10010.78952
728	10009.23127
729	10008.49118
730	10007.38103
731	10006.38105
732	10005.42531
733	10003.88255
734	10002.81746
735	10001.59933
736	10000.82619
737	9999.873244
738	9998.477231
739	9997.363571
740	9996.625253
741	9995.488973
742	9994.335539
743	9993.078681
744	9992.238994
745	9991.224451
746	9990.624484
747	9989.673308
748	9988.890041
749	9987.251143
750	9986.267084
751	9985.522779
752	9984.630471
753	9983.271036
754	9982.390342
755	9980.65982
756	9980.032403
757	9979.279417
758	9978.432494
759	9977.52656
760	9976.40902
761	9974.499604
762	9973.772563
763	9971.899045
764	9971.126908
765	9970.097143
766	9968.269311
767	9967.323466
768	9965.906089
769	9964.618471
770	9962.421831
771	9960.59569
772	9959.71881
773	9958.701662
774	9957.471074
775	9956.604897
776	9955.867399
777	9954.531168
778	9953.582556
779	9951.727115
780	9950.985923
781	9950.100243
782	9949.205467
783	9948.333343
784	9947.613223
785	9946.55535
786	9945.734765
787	9944.135252
788	9943.267827
789	9942.375186
790	9941.05896
791	9940.093283
792	9938.999865
793	9937.547543
794	9936.639285
795	9935.688859
796	9934.54683
797	9931.902786
798	9929.276335
799	9928.466387
800	9927.584203
801	9926.859348
802	9925.76701
803	9924.424542
804	9923.313462
805	9922.276974
806	9921.596446
807	9920.641615
808	9918.32617
809	9916.511648
810	9915.851976
811	9914.866607
812	9913.739189
813	9913.156965
814	9912.225325
815	9911.405082
816	9910.499418
817	9909.645269
818	9908.92987
819	9908.266395
820	9907.782224
821	9906.544228
822	9905.590962
823	9904.959816
824	9904.165852
825	9903.471028
826	9902.634714
827	9901.922479
828	9901.09005
829	9899.651248
830	9899.130361
831	9897.837722
832	9897.413893
833	9896.678191
834	9895.604924
835	9893.917566
836	9893.211613
837	9892.172882
838	9891.128452
839	9890.183882
840	9889.236592
841	9888.218396
842	9887.305817
843	9886.339644
844	9885.007776
845	9884.064691
846	9882.915718
847	9882.168236
848	9881.07257
849	9880.237003
850	9879.337785
851	9878.437429
852	9877.680677
853	9876.948653
854	9876.006974
855	9875.301962
856	9872.575679
857	9871.365894
858	9870.337638
859	9869.587583
860	9868.50919
861	9867.389469
862	9866.305973
863	9865.706553
864	9864.926676
865	9864.000809
866	9863.185207
867	9861.755152
868	9860.922052
869	9860.136798
870	9859.260724
871	9858.205385
872	9857.363537
873	9856.323608
874	9855.233983
875	9854.429547
876	9853.023667
877	9852.166761
878	9851.126185
879	9848.226246
880	9847.775251
881	9846.204062
882	9845.520029
883	9844.825477
884	9844.168626
885	9843.205367
886	9842.232823
887	9841.393844
888	9840.041479
889	9839.258576
890	9838.471626
891	9837.612716
892	9836.60258
893	9836.021073
894	9835.429096
895	9834.150878
896	9832.85273
897	9831.859556
898	9830.853468
899	9830.212857
900	9828.948101
901	9828.015348
902	9827.207748
903	9826.409996
904	9825.580515
905	9824.511207
906	9823.927125
907	9822.809673
908	9821.833168
909	9820.866096
910	9818.128947
911	9816.689674
912	9815.227078
913	9813.147463
914	9812.249329
915	9811.431542
916	9810.446301
917	9809.743332
918	9809.042722
919	9808.148338
920	9806.606151
921	9805.81218
922	9804.984514
923	9804.133855
924	9803.720471
925	9802.690579
926	9802.069044
927	9801.244971
928	9800.26004
929	9799.411438
930	9798.708558
931	9797.946552
932	9796.999868
933	9795.426038
934	9794.480297
935	9793.791418
936	9792.760814
937	9792.145011
938	9791.336748
939	9790.360989
940	9789.402719
941	9787.903034
942	9787.296568
943	9786.601455
944	9785.331696
945	9784.556372
946	9783.697468
947	9782.976564
948	9781.2623
949	9780.416922
950	9779.632223
951	9778.943804
952	9777.835881
953	9777.290358
954	9776.243754
955	9774.975867
956	9774.269922
957	9773.244775
958	9772.104989
959	9771.456419
960	9770.344269
961	9769.512838
962	9768.145944
963	9767.614356
964	9766.854394
965	9765.846616
966	9764.972571
967	9763.768665
968	9762.860311
969	9762.339791
970	9761.635569
971	9761.033233
972	9759.599437
973	9758.627096
974	9757.523552
975	9756.520416
976	9755.928924
977	9755.258956
978	9754.045346
979	9753.114268
980	9751.998969
981	9750.420257
982	9750.134738
983	9749.277401
984	9745.930984
985	9745.224141
986	9744.304583
987	9743.696671
988	9742.979783
989	9742.800961
990	9742.150883
991	9741.430572
992	9740.5917
993	9739.877187
994	9739.27276
995	9738.849341
996	9738.685366
997	9737.680173
998	9737.063878
999	9736.341659
