iter	Passed	Remaining
133	9582	61929
134	9645	61805
135	9707	61669
136	9767	61525
137	9830	61407
138	9893	61283
139	9955	61154
140	10013	61002
141	10070	60848
142	10128	60698
143	10186	60550
144	10246	60419
145	10308	60296
146	10370	60177
147	10433	60064
148	10492	59928
149	10552	59795
150	10613	59677
151	10676	59562
152	10737	59443
153	10804	59356
154	10863	59221
155	10921	59090
156	10980	58960
157	11038	58823
158	11097	58700
159	11162	58603
160	11221	58477
161	11285	58376
162	11355	58308
163	11419	58209
164	11481	58104
165	11538	57971
166	11598	57856
167	11656	57729
168	11723	57647
169	11779	57512
170	11847	57436
171	11910	57337
172	11973	57235
173	12036	57138
174	12095	57021
175	12156	56913
176	12219	56816
177	12282	56719
178	12339	56598
179	12401	56496
180	12464	56400
181	12519	56267
182	12580	56164
183	12641	56063
184	12704	55969
185	12765	55868
186	12824	55756
187	12884	55648
188	12946	55551
189	13008	55458
190	13068	55352
191	13129	55252
192	13191	55158
193	13254	55066
194	13319	54984
195	13387	54915
196	13451	54830
197	13512	54733
198	13571	54625
199	13633	54532
200	13688	54414
201	13746	54303
202	13813	54231
203	13870	54123
204	13930	54022
205	13994	53938
206	14062	53871
207	14118	53757
208	14183	53680
209	14243	53582
210	14301	53479
211	14366	53399
212	14427	53307
213	14488	53213
214	14548	53118
215	14609	53028
216	14666	52922
217	14722	52812
218	14784	52724
219	14846	52638
220	14905	52540
221	14965	52446
222	15019	52332
223	15076	52230
224	15138	52144
225	15203	52069
226	15264	51979
227	15320	51876
228	15385	51800
229	15445	51708
230	15511	51637
231	15571	51545
232	15629	51450
233	15687	51353
234	15748	51266
235	15806	51170
236	15860	51060
237	15929	51000
238	16007	50970
239	16068	50883
240	16130	50801
241	16198	50738
242	16254	50636
243	16321	50568
244	16427	50623
245	16489	50539
246	16544	50436
247	16599	50334
248	16656	50236
249	16720	50162
250	16780	50075
251	16839	49983
252	16897	49892
253	16957	49803
254	17020	49727
255	17077	49630
256	17139	49552
257	17202	49472
258	17259	49378
259	17318	49291
260	17378	49205
261	17444	49136
262	17506	49059
263	17567	48976
264	17628	48894
265	17687	48806
266	17743	48712
267	17799	48615
268	17861	48537
269	17923	48460
270	17983	48375
271	18041	48287
272	18101	48204
273	18160	48119
274	18214	48019
275	18271	47929
276	18333	47852
277	18397	47780
278	18450	47681
279	18508	47594
280	18569	47513
281	18635	47448
282	18694	47364
283	18754	47283
284	18818	47211
285	18876	47124
286	18937	47045
287	18998	46968
288	19065	46906
289	19132	46842
290	19201	46783
291	19264	46708
292	19322	46623
293	19383	46547
294	19442	46463
295	19505	46391
296	19572	46328
297	19632	46249
298	19686	46155
299	19749	46081
300	19806	45996
301	19861	45905
302	19916	45814
303	19980	45745
304	20041	45667
305	20097	45580
306	20156	45499
307	20213	45414
308	20277	45345
309	20337	45267
310	20396	45186
311	20452	45100
312	20511	45020
313	20574	44948
314	20636	44875
315	20701	44808
316	20758	44724
317	20815	44642
318	20876	44567
319	20935	44488
320	20999	44419
321	21060	44345
322	21118	44263
323	21171	44172
324	21227	44088
325	21285	44007
326	21342	43924
327	21399	43843
328	21454	43755
329	21516	43685
330	21577	43611
331	21637	43535
332	21693	43451
333	21747	43365
334	21802	43279
335	21854	43188
336	21913	43110
337	21978	43046
338	22043	42981
339	22105	42910
340	22162	42829
341	22221	42754
342	22289	42693
343	22346	42615
344	22409	42546
345	22468	42468
346	22523	42386
347	22584	42313
348	22644	42239
349	22714	42183
350	22775	42111
351	22827	42023
352	22889	41954
353	22951	41882
354	23009	41806
355	23064	41723
356	23119	41641
357	23173	41556
358	23230	41477
359	23299	41420
360	23357	41344
361	23418	41273
362	23475	41195
363	23533	41118
364	23595	41049
365	23660	40985
366	23724	40919
367	23786	40851
368	23857	40797
369	23916	40722
370	23976	40650
371	24044	40590
372	24110	40528
373	24168	40452
374	24223	40372
375	24277	40289
376	24334	40212
377	24395	40142
378	24457	40073
379	24519	40004
380	24582	39939
381	24634	39853
382	24690	39775
383	24752	39706
384	24809	39630
385	24905	39616
386	25014	39621
387	25094	39582
388	25165	39527
389	25231	39464
390	25297	39402
391	25364	39341
392	25453	39313
393	25529	39266
394	25601	39212
395	25671	39155
396	25741	39098
397	25830	39069
398	25928	39054
399	26014	39021
