iter	RMSE
420	9103.50126
421	9081.337517
422	9059.93267
423	9049.303458
424	9032.791604
425	9020.528397
426	9000.297976
427	8983.034453
428	8971.620852
429	8952.632938
430	8934.917427
431	8925.856247
432	8924.515476
433	8904.432528
434	8885.984686
435	8866.135396
436	8850.783509
437	8834.681719
438	8820.349647
439	8807.202264
440	8784.127388
441	8769.212473
442	8757.782192
443	8744.721612
444	8725.71079
445	8707.890432
446	8694.226511
447	8678.710686
448	8662.926175
449	8654.932409
450	8649.217337
451	8621.543968
452	8615.147645
453	8600.807913
454	8590.754899
455	8573.375373
456	8554.824582
457	8548.710291
458	8535.12354
459	8516.647848
460	8501.60612
461	8487.500955
462	8481.152839
463	8462.448524
464	8450.288234
465	8445.954698
466	8426.281771
467	8413.900735
468	8412.252792
469	8387.303183
470	8379.397804
471	8358.034451
472	8344.424348
473	8324.353376
474	8297.926416
475	8296.069096
476	8294.561146
477	8290.843194
478	8276.359493
479	8260.551103
480	8246.749905
481	8231.800662
482	8216.834563
483	8211.87075
484	8209.918482
485	8192.880761
486	8191.423576
487	8174.789069
488	8151.31094
489	8134.201257
490	8119.14198
491	8105.290198
492	8086.998664
493	8080.198936
494	8071.260776
495	8065.128691
496	8047.497138
497	8026.220852
498	8009.620255
499	7993.500816
500	7985.097991
501	7976.70682
502	7964.140075
503	7951.931069
504	7929.808352
505	7915.133763
506	7895.532931
507	7878.264254
508	7863.368633
509	7847.708319
510	7834.35144
511	7825.398576
512	7819.300093
513	7801.900794
514	7778.216807
515	7765.475649
516	7749.237636
517	7734.876785
518	7724.622725
519	7706.494296
520	7700.844771
521	7685.786872
522	7672.622965
523	7655.646857
524	7642.056226
525	7627.354578
526	7618.114814
527	7612.999395
528	7600.386472
529	7589.998829
530	7565.644622
531	7554.350758
532	7541.764749
533	7536.042826
534	7527.440309
535	7515.343628
536	7504.95307
537	7487.142466
538	7467.892001
539	7449.498787
540	7446.117016
541	7434.218304
542	7419.955913
543	7407.75683
544	7390.239423
545	7377.894459
546	7356.297805
547	7341.139082
548	7321.291555
549	7312.702469
550	7305.548695
551	7291.946473
552	7273.50686
553	7251.31387
554	7238.677663
555	7230.522192
556	7215.586103
557	7211.939786
558	7201.749248
559	7199.180938
560	7189.160227
561	7177.509115
562	7168.385527
563	7155.347216
564	7139.326443
565	7128.39743
566	7116.83194
567	7102.730034
568	7084.816314
569	7068.621185
570	7059.667114
571	7041.531048
572	7027.791243
